0
7
6
1
0
0
1
0
0
0
0
0
0
0
0
0
0
0
0
0
